seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.07    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.50    	3.01    	-       	
0.13    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.50    	3.10    	-       	
0.20    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.50    	3.12    	-       	
0.27    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.50    	3.14    	-       	
0.33    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.50    	3.19    	-       	
0.40    	-7.45   	2.39    	11.89   	-3.24   	2.81    	0.50    	3.32    	-       	
0.48    	-7.56   	2.14    	11.89   	-3.24   	2.81    	0.50    	3.37    	-       	
0.55    	-7.68   	2.19    	11.89   	-3.24   	2.81    	0.50    	3.41    	-       	
0.62    	-7.63   	2.14    	11.89   	-3.24   	2.81    	0.50    	3.41    	-       	
0.69    	-7.54   	2.19    	11.89   	-3.24   	2.81    	0.50    	3.42    	-       	
0.77    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.52    	3.41    	-       	
0.84    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.57    	3.40    	-       	
0.91    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.64    	3.41    	-       	
0.97    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.71    	3.43    	-       	
1.04    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.81    	3.43    	-       	
1.12    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.93    	3.46    	-       	
1.18    	0.00    	0.00    	0.00    	-3.24   	2.81    	1.07    	3.48    	-       	
1.25    	0.00    	0.00    	0.00    	-3.24   	2.81    	1.22    	3.48    	-       	
1.31    	0.00    	0.00    	0.00    	-3.24   	2.81    	1.39    	3.50    	-       	
1.39    	0.00    	0.00    	0.00    	-3.24   	2.81    	1.57    	3.51    	-       	
1.45    	0.00    	0.00    	0.00    	-3.24   	2.81    	1.79    	3.50    	-       	
1.52    	1.82    	0.62    	50.60   	-3.24   	2.81    	1.99    	3.53    	-       	
1.58    	22.04   	1.63    	108.78  	-3.24   	2.81    	2.25    	3.55    	-       	
1.65    	8.92    	1.09    	58.13   	-3.24   	2.81    	2.49    	3.54    	-       	
1.71    	8.92    	0.86    	59.86   	-3.24   	2.81    	2.77    	3.54    	-       	
1.78    	8.92    	1.68    	57.17   	-3.24   	2.81    	3.04    	3.53    	-       	
1.86    	8.92    	1.42    	60.02   	-3.24   	2.81    	3.37    	3.54    	-       	
1.93    	12.43   	4.37    	107.63  	-3.24   	2.81    	3.76    	3.46    	-       	
1.99    	11.22   	2.24    	116.97  	-3.24   	2.81    	4.10    	3.45    	-       	
2.06    	11.52   	2.71    	116.97  	-3.24   	2.81    	4.43    	3.46    	-       	
2.12    	0.00    	0.00    	0.00    	-3.24   	2.81    	4.85    	3.50    	-       	
2.19    	-47.92  	0.62    	156.38  	-3.24   	2.81    	5.21    	3.51    	-       	
2.26    	-37.18  	0.62    	122.22  	-3.24   	2.81    	5.66    	3.49    	-       	
2.33    	-40.07  	0.62    	131.10  	-3.24   	2.81    	6.06    	3.48    	-       	
2.39    	-23.58  	4.97    	57.43   	-3.24   	2.81    	6.55    	3.56    	-       	
2.46    	-27.48  	6.22    	57.49   	-3.24   	2.81    	6.96    	3.55    	-       	
2.53    	-27.48  	6.59    	57.92   	-3.24   	2.81    	7.50    	3.51    	gaze started: billboard_image_1	
2.61    	-27.81  	5.81    	49.32   	-3.25   	2.81    	8.03    	3.48    	-       	
2.67    	-27.84  	5.88    	49.32   	-3.25   	2.81    	8.61    	3.48    	-       	
2.73    	-27.86  	6.28    	49.32   	-3.25   	2.81    	9.11    	3.49    	-       	
2.79    	-27.72  	6.28    	50.25   	-3.25   	2.81    	9.59    	3.50    	-       	
2.86    	-27.48  	4.42    	51.99   	-3.25   	2.81    	10.10   	3.49    	-       	
2.94    	-27.48  	4.56    	51.08   	-3.26   	2.81    	10.66   	3.45    	gaze started: billboard_image_1	
3.01    	-27.48  	4.35    	51.02   	-3.26   	2.81    	11.27   	3.41    	-       	
3.07    	-27.48  	4.53    	51.31   	-3.26   	2.81    	11.81   	3.42    	-       	
3.14    	-21.76  	6.76    	56.95   	-3.26   	2.81    	12.30   	3.33    	-       	
3.20    	-55.12  	11.87   	146.17  	-3.26   	2.81    	12.88   	3.43    	-       	
3.27    	-21.29  	5.92    	58.53   	-3.26   	2.81    	13.38   	3.40    	gaze started: billboard_image_3	
3.34    	-21.25  	5.70    	58.21   	-3.26   	2.81    	13.95   	3.43    	-       	
3.41    	-21.97  	6.08    	57.91   	-3.26   	2.81    	14.46   	3.38    	-       	
3.47    	-22.66  	6.52    	60.24   	-3.26   	2.81    	15.02   	3.36    	-       	
3.54    	-21.67  	5.83    	58.13   	-3.26   	2.81    	15.52   	3.32    	-       	
3.60    	-21.28  	5.72    	58.68   	-3.26   	2.81    	16.08   	3.25    	-       	
3.67    	-49.07  	8.02    	145.12  	-3.26   	2.81    	16.57   	3.27    	-       	
3.73    	-48.48  	6.08    	144.19  	-3.26   	2.81    	17.15   	3.30    	-       	
3.81    	-38.95  	10.16   	180.57  	-3.26   	2.81    	17.62   	3.24    	-       	
3.87    	-34.31  	9.73    	202.50  	-3.26   	2.81    	18.21   	3.25    	-       	
3.94    	-30.17  	12.68   	202.50  	-3.26   	2.81    	18.70   	3.27    	-       	
4.02    	-34.35  	10.67   	202.50  	-3.25   	2.81    	19.28   	3.29    	-       	
4.09    	10.93   	19.28   	193.28  	-3.25   	2.81    	19.93   	3.31    	-       	
4.16    	17.54   	9.66    	109.10  	-3.25   	2.81    	20.52   	3.43    	-       	
4.23    	18.55   	9.51    	109.10  	-3.25   	2.81    	21.03   	3.38    	-       	
4.29    	18.01   	9.76    	109.10  	-3.25   	2.81    	21.59   	3.39    	-       	
4.36    	18.67   	9.97    	109.10  	-3.25   	2.81    	22.10   	3.36    	-       	
4.43    	4.62    	0.62    	97.41   	-3.25   	2.81    	22.66   	3.25    	-       	
4.51    	8.73    	2.14    	120.84  	-3.24   	2.81    	23.19   	3.24    	-       	
4.57    	5.78    	0.62    	108.25  	-3.24   	2.81    	23.81   	3.21    	-       	
4.64    	0.00    	0.00    	0.00    	-3.24   	2.81    	24.33   	0.00    	-       	
4.71    	0.00    	0.00    	0.00    	-3.24   	2.81    	24.88   	0.00    	-       	
4.78    	0.00    	0.00    	0.00    	-3.24   	2.81    	25.42   	3.16    	-       	
4.85    	8.34    	2.68    	138.19  	-3.24   	2.81    	26.03   	3.29    	-       	
4.92    	8.14    	1.28    	155.57  	-3.24   	2.81    	26.55   	3.29    	-       	
4.98    	9.43    	2.06    	155.57  	-3.24   	2.81    	27.10   	3.31    	-       	
5.06    	4.63    	3.14    	108.81  	-3.24   	2.81    	27.61   	3.35    	-       	
5.14    	10.36   	1.95    	59.08   	-3.24   	2.81    	28.26   	3.52    	-       	
5.22    	33.17   	2.28    	107.55  	-3.24   	2.81    	28.84   	3.53    	-       	
5.29    	33.04   	2.02    	107.55  	-3.24   	2.81    	29.50   	3.48    	-       	
5.36    	32.92   	2.15    	107.55  	-3.24   	2.81    	30.07   	3.48    	-       	
5.43    	30.04   	10.83   	108.52  	-3.24   	2.81    	30.66   	3.38    	-       	
5.51    	29.85   	12.02   	108.65  	-3.24   	2.81    	31.21   	3.39    	-       	
5.57    	30.10   	12.16   	108.65  	-3.24   	2.81    	31.82   	3.37    	-       	
5.64    	23.69   	12.29   	108.67  	-3.24   	2.81    	32.34   	3.25    	-       	
5.70    	13.11   	12.88   	108.67  	-3.24   	2.81    	32.88   	3.27    	-       	
5.77    	13.72   	14.05   	108.67  	-3.24   	2.81    	33.39   	3.26    	-       	
5.83    	13.51   	13.31   	108.67  	-3.24   	2.81    	33.94   	3.21    	-       	
5.91    	13.23   	13.53   	108.67  	-3.24   	2.81    	34.44   	3.19    	-       	
5.97    	13.48   	13.34   	108.67  	-3.24   	2.81    	35.01   	3.17    	-       	
6.04    	0.00    	0.00    	0.00    	-3.24   	2.81    	35.51   	0.00    	-       	
6.11    	18.51   	1.62    	62.79   	-3.23   	2.81    	36.08   	3.06    	-       	
6.19    	49.54   	2.55    	99.95   	-3.23   	2.81    	36.60   	3.31    	-       	
6.26    	55.83   	1.87    	109.18  	-3.22   	2.81    	37.32   	3.29    	-       	
6.33    	58.74   	1.99    	109.63  	-3.21   	2.81    	37.83   	3.33    	-       	
6.39    	19.20   	1.73    	60.82   	-3.21   	2.81    	38.39   	3.40    	-       	
6.46    	23.82   	1.64    	65.70   	-3.21   	2.81    	38.90   	3.43    	-       	
6.53    	19.53   	1.64    	61.79   	-3.21   	2.81    	39.46   	3.47    	-       	
6.60    	19.59   	3.58    	60.53   	-3.21   	2.81    	39.99   	3.43    	-       	
6.66    	19.44   	3.49    	60.64   	-3.21   	2.81    	40.53   	3.47    	-       	
6.74    	65.43   	5.76    	102.51  	-3.21   	2.81    	41.06   	3.55    	-       	
6.81    	65.58   	5.53    	102.94  	-3.21   	2.81    	41.68   	3.53    	-       	
6.87    	66.57   	5.05    	102.51  	-3.21   	2.81    	42.20   	3.47    	-       	
6.94    	19.36   	2.92    	60.70   	-3.21   	2.81    	42.74   	3.46    	-       	
7.01    	78.79   	2.80    	109.39  	-3.21   	2.81    	43.24   	3.52    	-       	
7.07    	78.16   	3.15    	109.39  	-3.21   	2.81    	43.81   	3.51    	-       	
7.14    	77.67   	3.11    	109.39  	-3.20   	2.81    	44.31   	3.51    	-       	
7.23    	19.50   	3.85    	59.05   	-3.20   	2.81    	44.87   	3.49    	-       	
7.31    	19.05   	4.27    	58.96   	-3.19   	2.81    	45.61   	3.50    	-       	
7.37    	18.77   	4.00    	58.26   	-3.19   	2.81    	46.20   	3.49    	-       	
7.43    	19.26   	4.15    	59.11   	-3.18   	2.81    	46.68   	3.51    	-       	
7.48    	19.97   	4.17    	60.25   	-3.18   	2.81    	47.18   	3.47    	-       	
7.54    	19.53   	3.93    	60.58   	-3.18   	2.81    	47.61   	3.49    	-       	
7.59    	142.16  	1.15    	132.18  	-3.18   	2.81    	48.07   	3.53    	-       	
7.65    	142.29  	0.85    	132.58  	-3.19   	2.81    	48.50   	3.51    	-       	
7.71    	90.27   	1.26    	101.88  	-3.19   	2.81    	48.96   	3.53    	-       	
7.77    	142.16  	1.70    	132.22  	-3.19   	2.81    	49.44   	3.56    	-       	
7.83    	142.52  	1.23    	131.86  	-3.19   	2.81    	49.94   	3.53    	-       	
7.90    	0.00    	0.00    	0.00    	-3.19   	2.81    	50.39   	3.50    	-       	
7.95    	82.35   	0.92    	99.85   	-3.19   	2.81    	50.92   	3.42    	-       	
8.02    	0.00    	0.00    	0.00    	-3.20   	2.81    	51.39   	0.00    	-       	
8.08    	0.00    	0.00    	0.00    	-3.20   	2.81    	51.90   	0.00    	-       	
8.16    	0.00    	0.00    	0.00    	-3.21   	2.81    	52.40   	3.48    	-       	
8.23    	0.00    	0.00    	0.00    	-3.22   	2.81    	53.06   	3.43    	-       	
8.31    	0.00    	0.00    	0.00    	-3.23   	2.81    	53.57   	3.44    	-       	
8.38    	0.00    	0.00    	0.00    	-3.23   	2.81    	54.23   	3.43    	-       	
8.45    	-37.91  	11.69   	202.46  	-3.23   	2.81    	54.80   	3.43    	-       	
8.52    	-35.33  	12.38   	202.50  	-3.24   	2.81    	55.37   	3.40    	-       	
8.58    	-36.67  	11.84   	202.50  	-3.24   	2.81    	55.89   	3.44    	-       	
8.65    	-35.66  	18.27   	201.34  	-3.24   	2.81    	56.44   	3.46    	-       	
8.72    	-36.19  	16.93   	202.50  	-3.23   	2.81    	56.93   	3.41    	gaze started: billboard_image_5	
8.78    	-35.20  	17.84   	201.34  	-3.23   	2.81    	57.51   	3.38    	-       	
8.85    	-36.43  	17.22   	202.50  	-3.24   	2.81    	58.01   	3.35    	gaze started: billboard_image_5	
8.91    	-36.92  	17.22   	202.50  	-3.24   	2.81    	58.57   	3.41    	-       	
8.98    	-39.97  	0.62    	136.09  	-3.24   	2.81    	59.08   	3.50    	-       	
9.05    	-41.34  	0.62    	142.34  	-3.24   	2.81    	59.64   	3.48    	-       	
9.12    	0.00    	0.00    	0.00    	-3.24   	2.81    	60.13   	3.50    	-       	
9.18    	-35.76  	0.62    	129.63  	-3.24   	2.81    	60.70   	3.51    	-       	
9.25    	0.00    	0.00    	0.00    	-3.24   	2.81    	61.17   	0.00    	-       	
9.31    	0.00    	0.00    	0.00    	-3.24   	2.81    	61.77   	0.00    	-       	
9.39    	0.00    	0.00    	0.00    	-3.24   	2.81    	62.24   	3.36    	-       	
9.46    	0.00    	0.00    	0.00    	-3.24   	2.81    	62.92   	3.48    	-       	
9.53    	0.00    	0.00    	0.00    	-3.24   	2.81    	63.41   	3.51    	-       	
9.59    	0.00    	0.00    	0.00    	-3.24   	2.81    	63.99   	3.51    	-       	
9.66    	0.00    	0.00    	0.00    	-3.24   	2.81    	64.48   	3.56    	-       	
9.72    	10.34   	0.62    	112.67  	-3.24   	2.81    	65.06   	3.55    	-       	
9.79    	9.37    	0.62    	111.21  	-3.23   	2.81    	65.55   	3.50    	-       	
9.86    	8.64    	0.62    	109.95  	-3.23   	2.81    	66.12   	3.51    	-       	
9.92    	7.35    	0.84    	105.36  	-3.23   	2.81    	66.60   	3.48    	-       	
9.98    	6.95    	1.02    	105.29  	-3.23   	2.81    	67.10   	3.39    	-       	
10.05   	11.75   	10.37   	182.73  	-3.23   	2.81    	67.61   	3.25    	-       	
10.11   	11.49   	10.76   	182.73  	-3.23   	2.81    	68.17   	3.25    	-       	
10.18   	12.12   	10.78   	182.73  	-3.24   	2.81    	68.65   	3.21    	-       	
10.24   	11.08   	10.69   	182.73  	-3.24   	2.81    	69.24   	3.19    	-       	
10.31   	10.28   	10.78   	182.73  	-3.23   	2.81    	69.71   	3.18    	-       	
10.37   	10.25   	10.36   	182.73  	-3.23   	2.81    	70.22   	3.21    	-       	
10.46   	12.96   	8.83    	182.73  	-3.23   	2.81    	70.71   	3.22    	-       	
10.53   	13.10   	9.05    	182.73  	-3.24   	2.81    	71.46   	3.27    	-       	
10.60   	12.25   	8.70    	182.73  	-3.24   	2.81    	71.98   	3.31    	-       	
10.65   	4.62    	5.43    	108.97  	-3.24   	2.81    	72.52   	3.33    	-       	
10.72   	4.26    	5.26    	110.35  	-3.24   	2.81    	72.99   	3.35    	-       	
10.78   	5.03    	5.80    	110.67  	-3.24   	2.81    	73.51   	3.36    	-       	
10.85   	4.81    	5.90    	108.64  	-3.24   	2.81    	74.01   	3.34    	-       	
10.91   	7.29    	5.16    	109.46  	-3.23   	2.81    	74.57   	3.28    	-       	
10.97   	7.80    	3.78    	108.83  	-3.23   	2.81    	75.04   	3.27    	-       	
11.04   	7.60    	3.44    	109.02  	-3.23   	2.81    	75.55   	3.24    	-       	
11.11   	7.56    	3.62    	109.16  	-3.23   	2.81    	76.05   	3.21    	-       	
