seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.06    	0.00    	0.00    	0.00    	-3.21   	2.86    	0.59    	3.60    	-       	
0.12    	0.00    	0.00    	0.00    	-3.21   	2.86    	0.59    	3.65    	-       	
0.19    	-28.16  	0.90    	41.68   	-3.21   	2.86    	0.59    	3.76    	-       	
0.26    	-28.15  	0.62    	46.15   	-3.22   	2.86    	0.59    	3.86    	-       	
0.32    	-26.30  	1.21    	42.04   	-3.23   	2.86    	0.59    	3.95    	-       	
0.40    	-28.15  	0.77    	45.50   	-3.23   	2.86    	0.58    	3.93    	-       	
0.47    	-28.15  	0.68    	47.26   	-3.24   	2.86    	0.58    	3.98    	-       	
0.54    	-28.58  	1.30    	16.24   	-3.24   	2.86    	0.58    	4.22    	-       	
0.60    	-28.58  	1.45    	15.74   	-3.24   	2.86    	0.58    	4.22    	-       	
0.67    	-28.58  	1.30    	15.60   	-3.25   	2.86    	0.58    	4.14    	-       	
0.73    	-28.58  	1.26    	15.99   	-3.25   	2.86    	0.58    	4.07    	-       	
0.79    	-28.58  	1.17    	15.67   	-3.25   	2.86    	0.58    	4.13    	-       	
0.84    	-28.58  	1.26    	16.18   	-3.25   	2.86    	0.58    	4.08    	-       	
0.90    	-21.15  	2.03    	17.02   	-3.25   	2.86    	0.58    	3.98    	-       	
0.95    	-8.00   	2.04    	11.89   	-3.25   	2.86    	0.58    	4.04    	-       	
1.04    	2.56    	0.62    	32.17   	-3.24   	2.86    	0.59    	4.30    	-       	
1.10    	3.76    	0.62    	35.84   	-3.22   	2.86    	0.59    	4.29    	-       	
1.17    	6.99    	0.62    	39.15   	-3.20   	2.86    	0.59    	4.22    	-       	
1.24    	9.21    	1.57    	29.76   	-3.20   	2.86    	0.59    	4.24    	-       	
1.31    	9.04    	2.03    	30.58   	-3.19   	2.85    	0.59    	4.23    	-       	
1.37    	8.73    	1.63    	33.12   	-3.19   	2.85    	0.59    	4.19    	-       	
