Participant ID: sub017 
billboard_image_1 views: 0     total time: 0        avg time: 0       
billboard_image_10 views: 1     total time: 0.59     avg time: 0.59    
billboard_image_11 views: 1     total time: 0.31     avg time: 0.31    
billboard_image_12 views: 1     total time: 0.77     avg time: 0.77    
billboard_image_13 views: 1     total time: 0.49     avg time: 0.49    
billboard_image_14 views: 1     total time: 1.39     avg time: 1.39    
billboard_image_15 views: 2     total time: 1.69     avg time: 0.85    
billboard_image_16 views: 1     total time: 1.99     avg time: 1.99    
billboard_image_17 views: 3     total time: 2.42     avg time: 0.81    
billboard_image_18 views: 1     total time: 0.32     avg time: 0.32    
billboard_image_19 views: 1     total time: 1.4      avg time: 1.4     
billboard_image_2 views: 0     total time: 0        avg time: 0       
billboard_image_20 views: 2     total time: 0.77     avg time: 0.39    
billboard_image_21 views: 1     total time: 1.34     avg time: 1.34    
billboard_image_22 views: 1     total time: 1.09     avg time: 1.09    
billboard_image_23 views: 1     total time: 0.73     avg time: 0.73    
billboard_image_24 views: 4     total time: 2.05     avg time: 0.51    
billboard_image_25 views: 2     total time: 0.77     avg time: 0.39    
billboard_image_26 views: 2     total time: 2.93     avg time: 1.47    
billboard_image_27 views: 1     total time: 0.53     avg time: 0.53    
billboard_image_28 views: 1     total time: 0.75     avg time: 0.75    
billboard_image_29 views: 2     total time: 1.17     avg time: 0.58    
billboard_image_3 views: 0     total time: 0        avg time: 0       
billboard_image_30 views: 1     total time: 1.56     avg time: 1.56    
billboard_image_31 views: 3     total time: 1.4      avg time: 0.47    
billboard_image_32 views: 1     total time: 0.76     avg time: 0.76    
billboard_image_33 views: 3     total time: 1.26     avg time: 0.42    
billboard_image_34 views: 0     total time: 0        avg time: 0       
billboard_image_35 views: 2     total time: 1.03     avg time: 0.51    
billboard_image_36 views: 3     total time: 1.38     avg time: 0.46    
billboard_image_37 views: 0     total time: 0        avg time: 0       
billboard_image_38 views: 2     total time: 0.95     avg time: 0.47    
billboard_image_39 views: 3     total time: 1.14     avg time: 0.38    
billboard_image_4 views: 0     total time: 0        avg time: 0       
billboard_image_40 views: 2     total time: 1.2      avg time: 0.6     
billboard_image_5 views: 1     total time: 0.99     avg time: 0.99    
billboard_image_6 views: 2     total time: 2.48     avg time: 1.24    
billboard_image_7 views: 4     total time: 2.12     avg time: 0.53    
billboard_image_8 views: 1     total time: 1.82     avg time: 1.82    
billboard_image_9 views: 3     total time: 1.87     avg time: 0.62    
check_gaze     views: 4     total time: 3.49     avg time: 0.87    

Time line: 
billboard_image_5 13.10 
billboard_image_1 21.75 
billboard_image_7 23.62 
billboard_image_1 24.50 
billboard_image_7 27.31 
billboard_image_7 27.75 
billboard_image_7 28.92 
billboard_image_8 30.13 
billboard_image_4 33.31 
billboard_image_4 33.81 
billboard_image_4 34.87 
billboard_image_10 38.36 
billboard_image_11 44.82 
billboard_image_12 48.59 
billboard_image_13 49.91 
billboard_image_15 57.16 
billboard_image_14 58.11 
billboard_image_15 60.59 
billboard_image_16 66.21 
billboard_image_17 69.73 
billboard_image_17 70.92 
billboard_image_18 71.64 
billboard_image_17 73.87 
billboard_image_20 77.62 
billboard_image_19 78.48 
billboard_image_20 81.54 
billboard_image_21 83.65 
billboard_image_23 87.58 
billboard_image_22 90.56 
billboard_image_24 92.89 
billboard_image_24 93.71 
billboard_image_24 96.73 
billboard_image_24 98.82 
billboard_image_25 99.82 
billboard_image_26 104.10 
billboard_image_26 107.34 
billboard_image_25 109.79 
billboard_image_27 111.31 
billboard_image_28 116.16 
billboard_image_29 118.52 
billboard_image_29 119.84 
billboard_image_30 126.78 
billboard_image_31 130.96 
billboard_image_31 131.43 
billboard_image_31 132.83 
billboard_image_32 136.94 
billboard_image_33 139.48 
billboard_image_33 139.96 
billboard_image_33 140.60 
billboard_image_35 146.50 
billboard_image_35 147.19 
billboard_image_36 148.05 
billboard_image_36 151.26 
billboard_image_36 151.77 
billboard_image_38 152.80 
billboard_image_38 156.88 
billboard_image_34 160.12 
billboard_image_34 161.05 
billboard_image_34 161.57 
billboard_image_40 162.85 
billboard_image_40 163.79 
