seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.07    	-8.41   	2.91    	11.91   	-3.23   	2.81    	0.61    	4.41    	-       	
0.17    	-7.35   	2.17    	11.89   	-3.23   	2.81    	0.61    	3.83    	-       	
0.24    	-7.27   	2.20    	11.89   	-3.23   	2.81    	0.61    	3.81    	-       	
0.30    	-7.48   	2.17    	11.89   	-3.23   	2.81    	0.61    	3.75    	-       	
0.36    	-7.36   	2.22    	11.89   	-3.23   	2.81    	0.61    	3.82    	-       	
0.43    	-7.49   	2.17    	11.89   	-3.23   	2.81    	0.61    	3.76    	-       	
0.50    	-7.61   	2.46    	11.89   	-3.24   	2.81    	0.61    	3.88    	-       	
0.57    	-7.60   	2.41    	11.89   	-3.24   	2.81    	0.61    	3.84    	-       	
0.63    	-7.62   	2.45    	11.89   	-3.24   	2.81    	0.61    	3.86    	-       	
0.72    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.61    	3.73    	-       	
0.78    	15.33   	1.53    	108.89  	-3.24   	2.81    	0.61    	3.69    	-       	
0.85    	12.87   	1.66    	108.67  	-3.24   	2.81    	0.61    	3.72    	-       	
0.92    	12.30   	2.36    	52.35   	-3.24   	2.81    	0.61    	3.79    	-       	
0.98    	12.54   	1.37    	31.75   	-3.24   	2.81    	0.61    	3.87    	-       	
1.06    	12.60   	1.49    	31.55   	-3.24   	2.81    	0.61    	3.82    	-       	
1.14    	12.71   	1.46    	31.48   	-3.24   	2.81    	0.61    	3.83    	-       	
1.21    	12.21   	1.82    	31.61   	-3.24   	2.81    	0.61    	3.84    	-       	
1.29    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.62    	3.76    	-       	
1.35    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.62    	3.75    	-       	
1.42    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.62    	3.73    	-       	
1.48    	0.00    	0.00    	0.00    	-3.24   	2.81    	0.62    	3.73    	-       	
1.55    	0.00    	0.00    	0.00    	-3.24   	2.80    	0.62    	3.81    	-       	
1.63    	0.00    	0.00    	0.00    	-3.23   	2.80    	0.63    	3.91    	-       	
1.70    	0.00    	0.00    	0.00    	-3.23   	2.80    	0.63    	3.94    	-       	
1.78    	0.00    	0.00    	0.00    	-3.23   	2.79    	0.63    	3.99    	-       	
1.85    	0.00    	0.00    	0.00    	-3.23   	2.79    	0.63    	4.04    	-       	
1.93    	0.00    	0.00    	0.00    	-3.23   	2.78    	0.64    	4.17    	-       	
2.00    	0.00    	0.00    	0.00    	-3.23   	2.78    	0.64    	4.13    	-       	
2.06    	0.00    	0.00    	0.00    	-3.23   	2.77    	0.64    	4.22    	-       	
2.13    	0.00    	0.00    	0.00    	-3.23   	2.77    	0.64    	4.38    	-       	
2.19    	0.00    	0.00    	0.00    	-3.23   	2.77    	0.64    	4.33    	-       	
2.27    	0.00    	0.00    	0.00    	-3.23   	2.78    	0.64    	4.31    	-       	
2.33    	0.00    	0.00    	0.00    	-3.23   	2.78    	0.64    	4.27    	-       	
2.40    	0.00    	0.00    	0.00    	-3.23   	2.78    	0.64    	4.21    	-       	
2.46    	0.00    	0.00    	0.00    	-3.23   	2.78    	0.64    	4.23    	-       	
2.53    	0.00    	0.00    	0.00    	-3.23   	2.78    	0.64    	4.22    	-       	
2.59    	0.00    	0.00    	0.00    	-3.23   	2.78    	0.64    	4.16    	-       	
2.67    	0.00    	0.00    	0.00    	-3.23   	2.79    	0.64    	4.11    	-       	
2.74    	0.00    	0.00    	0.00    	-3.24   	2.79    	0.64    	4.14    	-       	
2.82    	0.00    	0.00    	0.00    	-3.24   	2.79    	0.63    	4.12    	-       	
2.89    	1.82    	0.53    	54.81   	-3.24   	2.79    	0.63    	4.19    	-       	
2.96    	3.13    	0.62    	61.75   	-3.24   	2.79    	0.63    	4.21    	-       	
3.03    	3.09    	0.62    	61.80   	-3.23   	2.79    	0.63    	4.21    	-       	
3.10    	3.30    	0.62    	63.01   	-3.23   	2.79    	0.63    	4.21    	-       	
3.16    	9.52    	3.20    	187.33  	-3.23   	2.79    	0.63    	4.25    	-       	
3.23    	7.97    	3.83    	184.44  	-3.23   	2.79    	0.65    	4.25    	-       	
3.29    	9.28    	3.73    	199.04  	-3.23   	2.79    	0.69    	4.24    	-       	
3.37    	11.96   	5.70    	110.44  	-3.23   	2.79    	0.73    	4.11    	-       	
3.43    	22.15   	7.63    	108.46  	-3.23   	2.79    	0.79    	4.13    	-       	
3.50    	21.77   	7.48    	108.51  	-3.23   	2.79    	0.83    	4.10    	-       	
3.56    	23.80   	7.24    	108.65  	-3.23   	2.79    	0.89    	4.06    	-       	
3.63    	11.90   	2.22    	33.26   	-3.23   	2.79    	0.93    	4.06    	-       	
3.69    	11.72   	2.21    	33.45   	-3.23   	2.79    	0.99    	4.03    	-       	
3.76    	11.83   	2.32    	33.34   	-3.23   	2.79    	1.03    	4.00    	-       	
3.83    	0.00    	0.00    	0.00    	-3.23   	2.79    	1.09    	3.96    	-       	
3.91    	0.00    	0.00    	0.00    	-3.23   	2.79    	1.13    	3.95    	-       	
3.97    	0.00    	0.00    	0.00    	-3.23   	2.79    	1.20    	3.95    	-       	
4.04    	0.00    	0.00    	0.00    	-3.23   	2.79    	1.26    	3.95    	-       	
4.11    	0.00    	0.00    	0.00    	-3.23   	2.80    	1.35    	3.87    	-       	
4.18    	0.00    	0.00    	0.00    	-3.23   	2.80    	1.44    	4.06    	-       	
4.24    	0.00    	0.00    	0.00    	-3.23   	2.80    	1.57    	4.05    	-       	
4.31    	0.00    	0.00    	0.00    	-3.24   	2.80    	1.71    	4.05    	-       	
4.37    	0.00    	0.00    	0.00    	-3.24   	2.80    	1.87    	4.05    	-       	
4.44    	0.00    	0.00    	0.00    	-3.24   	2.80    	2.02    	4.08    	-       	
4.51    	0.00    	0.00    	0.00    	-3.24   	2.80    	2.23    	4.09    	-       	
4.58    	0.00    	0.00    	0.00    	-3.24   	2.80    	2.43    	4.04    	-       	
4.64    	0.00    	0.00    	0.00    	-3.24   	2.80    	2.67    	4.04    	-       	
4.70    	0.00    	0.00    	0.00    	-3.24   	2.80    	2.88    	4.06    	-       	
4.76    	0.00    	0.00    	0.00    	-3.24   	2.80    	3.13    	4.06    	-       	
4.83    	0.00    	0.00    	0.00    	-3.24   	2.80    	3.39    	4.07    	-       	
4.89    	0.00    	0.00    	0.00    	-3.24   	2.80    	3.70    	4.04    	-       	
4.97    	0.00    	0.00    	0.00    	-3.24   	2.80    	3.97    	4.05    	-       	
5.04    	0.00    	0.00    	0.00    	-3.24   	2.80    	4.34    	4.10    	-       	
5.10    	0.00    	0.00    	0.00    	-3.24   	2.80    	4.70    	4.11    	-       	
5.16    	0.00    	0.00    	0.00    	-3.24   	2.80    	5.05    	4.09    	-       	
5.23    	0.00    	0.00    	0.00    	-3.24   	2.80    	5.40    	4.03    	-       	
5.29    	1.82    	0.60    	60.40   	-3.24   	2.80    	5.82    	4.01    	-       	
5.36    	0.00    	0.00    	0.00    	-3.24   	2.80    	6.20    	4.04    	-       	
5.43    	0.00    	0.00    	0.00    	-3.24   	2.80    	6.67    	4.06    	-       	
5.50    	-35.59  	3.53    	178.30  	-3.24   	2.80    	7.10    	4.11    	-       	
5.56    	-45.78  	0.62    	179.72  	-3.24   	2.80    	7.60    	4.16    	-       	
5.63    	0.00    	0.00    	0.00    	-3.24   	2.80    	8.07    	4.13    	-       	
5.71    	0.00    	0.00    	0.00    	-3.24   	2.80    	8.58    	4.10    	-       	
5.78    	0.00    	0.00    	0.00    	-3.24   	2.80    	9.14    	4.03    	-       	
5.84    	0.00    	0.00    	0.00    	-3.24   	2.80    	9.73    	3.97    	-       	
5.91    	0.00    	0.00    	0.00    	-3.24   	2.80    	10.27   	3.93    	-       	
5.98    	0.00    	0.00    	0.00    	-3.24   	2.80    	10.79   	3.89    	-       	
6.06    	0.00    	0.00    	0.00    	-3.24   	2.80    	11.33   	3.89    	-       	
6.12    	0.00    	0.00    	0.00    	-3.24   	2.80    	11.94   	3.90    	-       	
6.19    	0.00    	0.00    	0.00    	-3.24   	2.80    	12.49   	3.97    	-       	
6.25    	0.00    	0.00    	0.00    	-3.24   	2.80    	13.01   	3.98    	-       	
6.32    	0.00    	0.00    	0.00    	-3.24   	2.80    	13.50   	3.98    	-       	
6.38    	0.00    	0.00    	0.00    	-3.23   	2.80    	14.07   	3.98    	-       	
6.44    	14.82   	1.92    	109.06  	-3.23   	2.80    	14.54   	3.99    	-       	
6.51    	16.06   	1.79    	109.06  	-3.23   	2.80    	15.05   	3.99    	-       	
6.57    	15.86   	1.78    	109.06  	-3.23   	2.80    	15.54   	3.99    	-       	
6.63    	13.41   	1.42    	108.88  	-3.23   	2.80    	16.04   	4.00    	-       	
6.70    	0.00    	0.00    	0.00    	-3.23   	2.80    	16.52   	3.95    	-       	
6.76    	0.00    	0.00    	0.00    	-3.23   	2.80    	17.10   	3.97    	-       	
6.83    	0.00    	0.00    	0.00    	-3.23   	2.80    	17.60   	3.97    	-       	
6.89    	0.00    	0.00    	0.00    	-3.23   	2.80    	18.16   	3.83    	-       	
6.96    	0.00    	0.00    	0.00    	-3.23   	2.80    	18.65   	3.81    	-       	
7.03    	0.00    	0.00    	0.00    	-3.23   	2.80    	19.23   	3.80    	-       	
7.10    	17.88   	6.17    	108.46  	-3.23   	2.80    	19.73   	3.82    	-       	
7.17    	17.44   	5.88    	108.46  	-3.23   	2.80    	20.30   	3.86    	-       	
7.24    	17.17   	5.76    	108.45  	-3.23   	2.80    	20.88   	3.86    	-       	
7.30    	17.44   	5.86    	108.46  	-3.23   	2.80    	21.45   	3.83    	-       	
7.36    	17.94   	5.53    	108.89  	-3.23   	2.80    	21.93   	3.78    	-       	
7.43    	35.68   	2.65    	108.40  	-3.23   	2.81    	22.43   	3.78    	-       	
7.50    	34.43   	2.12    	107.55  	-3.23   	2.81    	22.93   	3.69    	-       	
7.56    	33.09   	3.03    	107.55  	-3.23   	2.81    	23.49   	3.71    	-       	
7.63    	15.33   	2.00    	50.52   	-3.22   	2.81    	23.98   	3.83    	-       	
7.69    	14.76   	2.20    	49.01   	-3.22   	2.81    	24.56   	3.83    	-       	
7.78    	15.57   	2.05    	50.38   	-3.21   	2.81    	25.06   	3.82    	-       	
7.84    	12.95   	2.39    	41.95   	-3.21   	2.81    	25.71   	3.95    	-       	
7.91    	13.51   	2.75    	39.85   	-3.20   	2.81    	26.20   	3.95    	-       	
7.98    	16.43   	3.13    	38.27   	-3.20   	2.81    	26.77   	3.97    	-       	
8.05    	16.42   	2.99    	38.32   	-3.19   	2.81    	27.35   	3.98    	-       	
8.12    	16.34   	3.12    	38.83   	-3.19   	2.81    	27.92   	3.92    	-       	
8.19    	16.34   	3.03    	38.86   	-3.18   	2.81    	28.41   	3.86    	-       	
8.25    	16.19   	3.00    	39.82   	-3.18   	2.81    	28.99   	3.88    	-       	
8.32    	16.34   	3.14    	38.86   	-3.18   	2.81    	29.52   	3.99    	-       	
