seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.07    	0.00    	0.00    	0.00    	-3.23   	2.82    	0.48    	3.34    	-       	
0.14    	0.00    	0.00    	0.00    	-3.23   	2.82    	0.49    	3.32    	-       	
0.21    	0.00    	0.00    	0.00    	-3.23   	2.82    	0.49    	3.34    	-       	
0.28    	0.00    	0.00    	0.00    	-3.23   	2.82    	0.49    	3.41    	-       	
0.36    	2.08    	0.62    	51.80   	-3.23   	2.82    	0.49    	3.32    	-       	
0.43    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.49    	3.35    	-       	
0.50    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.49    	3.40    	-       	
0.56    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.49    	3.43    	-       	
0.63    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.49    	3.49    	-       	
0.70    	1.82    	0.57    	51.99   	-3.24   	2.82    	0.49    	3.54    	-       	
0.77    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.48    	3.65    	-       	
0.84    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.48    	3.72    	-       	
0.91    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.51    	3.74    	-       	
0.97    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.54    	3.79    	-       	
1.05    	0.00    	0.00    	0.00    	-3.24   	2.82    	0.58    	3.84    	-       	
1.13    	8.72    	1.08    	47.33   	-3.24   	2.82    	0.62    	3.80    	-       	
1.21    	8.72    	1.15    	38.93   	-3.24   	2.82    	0.67    	3.92    	-       	
1.28    	9.43    	0.71    	43.07   	-3.24   	2.82    	0.71    	3.91    	-       	
1.35    	8.72    	1.06    	39.99   	-3.24   	2.82    	0.75    	3.90    	-       	
1.44    	8.72    	1.09    	39.02   	-3.24   	2.82    	0.81    	3.90    	-       	
1.52    	8.72    	1.06    	39.40   	-3.24   	2.82    	0.91    	3.90    	-       	
1.61    	9.15    	0.95    	43.07   	-3.24   	2.82    	1.03    	3.95    	-       	
1.69    	9.31    	0.99    	43.07   	-3.24   	2.82    	1.19    	3.94    	-       	
1.77    	9.43    	1.04    	43.07   	-3.24   	2.82    	1.37    	3.96    	-       	
1.84    	3.16    	0.62    	43.88   	-3.24   	2.82    	1.58    	3.95    	-       	
