seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.07    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.54    	3.39    	-       	
0.13    	3.83    	5.81    	181.41  	-3.26   	2.81    	0.54    	3.48    	-       	
0.21    	3.70    	5.47    	182.77  	-3.26   	2.81    	0.54    	3.57    	-       	
0.28    	2.43    	5.01    	182.81  	-3.26   	2.81    	0.54    	3.66    	-       	
0.34    	4.43    	5.32    	254.62  	-3.26   	2.81    	0.54    	3.71    	-       	
0.41    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.54    	3.72    	-       	
0.47    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.54    	3.65    	-       	
0.54    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.54    	3.62    	-       	
0.61    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.54    	3.62    	-       	
0.68    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.53    	3.58    	-       	
0.74    	-24.72  	0.62    	859.94  	-3.26   	2.81    	0.53    	3.57    	-       	
0.80    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.53    	3.52    	-       	
0.86    	0.00    	0.00    	0.00    	-3.27   	2.81    	0.53    	3.46    	-       	
0.92    	0.00    	0.00    	0.00    	-3.27   	2.81    	0.53    	3.54    	-       	
0.98    	4.50    	1.58    	240.77  	-3.26   	2.81    	0.53    	3.52    	-       	
1.05    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.53    	3.54    	-       	
1.11    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.55    	3.62    	-       	
1.28    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.58    	3.85    	-       	
1.34    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.78    	3.90    	-       	
1.40    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.87    	3.93    	-       	
1.46    	0.00    	0.00    	0.00    	-3.26   	2.81    	0.97    	3.98    	-       	
1.52    	0.00    	0.00    	0.00    	-3.26   	2.81    	1.08    	4.00    	-       	
1.58    	0.00    	0.00    	0.00    	-3.26   	2.81    	1.21    	4.00    	-       	
1.65    	0.00    	0.00    	0.00    	-3.26   	2.81    	1.36    	4.06    	-       	
1.71    	5.15    	7.00    	937.59  	-3.26   	2.81    	1.55    	4.35    	-       	
1.78    	0.00    	0.00    	0.00    	-3.26   	2.82    	1.72    	0.00    	-       	
1.84    	9.32    	10.69   	206.95  	-3.26   	2.82    	1.92    	4.12    	-       	
1.90    	10.81   	12.25   	182.73  	-3.26   	2.83    	2.12    	4.10    	-       	
1.96    	25.40   	4.50    	108.63  	-3.26   	2.82    	2.34    	3.94    	-       	
2.02    	12.14   	3.64    	44.48   	-3.25   	2.82    	2.57    	3.92    	-       	
2.09    	11.43   	2.90    	41.71   	-3.25   	2.82    	2.83    	4.03    	-       	
2.15    	12.04   	3.18    	44.27   	-3.25   	2.82    	3.16    	4.02    	-       	
2.22    	12.04   	3.21    	44.30   	-3.25   	2.82    	3.44    	4.07    	-       	
2.30    	13.69   	3.09    	50.35   	-3.25   	2.82    	3.75    	4.11    	-       	
2.36    	0.00    	0.00    	0.00    	-3.25   	2.82    	4.17    	4.18    	-       	
2.43    	0.00    	0.00    	0.00    	-3.25   	2.82    	4.53    	4.19    	-       	
2.49    	0.00    	0.00    	0.00    	-3.25   	2.82    	4.92    	4.21    	-       	
2.56    	0.00    	0.00    	0.00    	-3.26   	2.82    	5.28    	4.21    	-       	
2.62    	0.00    	0.00    	0.00    	-3.26   	2.82    	5.66    	4.21    	-       	
2.69    	0.00    	0.00    	0.00    	-3.26   	2.82    	6.06    	4.20    	-       	
2.75    	0.00    	0.00    	0.00    	-3.26   	2.82    	6.54    	4.17    	-       	
2.81    	0.00    	0.00    	0.00    	-3.26   	2.82    	6.96    	4.16    	-       	
2.87    	0.00    	0.00    	0.00    	-3.26   	2.82    	7.42    	4.15    	-       	
2.93    	0.00    	0.00    	0.00    	-3.26   	2.82    	7.87    	4.12    	-       	
2.99    	0.00    	0.00    	0.00    	-3.26   	2.82    	8.34    	4.10    	-       	
3.05    	0.00    	0.00    	0.00    	-3.26   	2.82    	8.80    	4.10    	-       	
3.12    	0.00    	0.00    	0.00    	-3.26   	2.82    	9.31    	4.10    	-       	
3.19    	0.00    	0.00    	0.00    	-3.26   	2.82    	9.79    	4.21    	-       	
3.25    	0.00    	0.00    	0.00    	-3.26   	2.82    	10.38   	4.22    	-       	
3.32    	0.00    	0.00    	0.00    	-3.26   	2.82    	10.86   	4.22    	-       	
3.39    	2.33    	0.62    	159.29  	-3.26   	2.82    	11.45   	4.23    	-       	
3.45    	6.64    	0.84    	110.48  	-3.26   	2.82    	12.01   	4.28    	-       	
3.51    	6.67    	0.75    	110.41  	-3.26   	2.82    	12.52   	4.26    	-       	
3.58    	6.88    	0.80    	110.36  	-3.26   	2.82    	13.00   	4.24    	-       	
3.64    	6.86    	1.06    	110.86  	-3.26   	2.82    	13.49   	4.16    	-       	
3.71    	6.88    	0.68    	110.36  	-3.26   	2.82    	14.01   	4.04    	-       	
3.77    	6.91    	0.62    	109.30  	-3.26   	2.82    	14.55   	3.97    	-       	
3.83    	7.21    	0.75    	110.42  	-3.26   	2.82    	15.01   	3.96    	-       	
3.89    	0.00    	0.00    	0.00    	-3.26   	2.82    	15.53   	3.92    	-       	
3.95    	0.00    	0.00    	0.00    	-3.26   	2.82    	16.00   	3.98    	-       	
4.01    	0.00    	0.00    	0.00    	-3.26   	2.82    	16.51   	3.91    	-       	
4.08    	0.00    	0.00    	0.00    	-3.26   	2.82    	16.96   	3.90    	-       	
4.14    	0.00    	0.00    	0.00    	-3.26   	2.82    	17.49   	3.84    	-       	
4.20    	0.00    	0.00    	0.00    	-3.26   	2.82    	17.98   	3.88    	-       	
4.26    	0.00    	0.00    	0.00    	-3.26   	2.82    	18.47   	3.92    	-       	
4.33    	0.00    	0.00    	0.00    	-3.26   	2.82    	18.96   	3.96    	-       	
4.40    	0.00    	0.00    	0.00    	-3.26   	2.82    	19.53   	4.01    	-       	
4.48    	0.00    	0.00    	0.00    	-3.26   	2.82    	20.06   	4.04    	-       	
4.53    	0.00    	0.00    	0.00    	-3.26   	2.82    	20.69   	4.06    	-       	
4.60    	0.00    	0.00    	0.00    	-3.26   	2.82    	21.15   	4.09    	-       	
4.66    	0.00    	0.00    	0.00    	-3.27   	2.82    	21.67   	4.14    	-       	
4.72    	0.00    	0.00    	0.00    	-3.27   	2.82    	22.15   	4.16    	-       	
4.78    	-40.15  	0.62    	144.68  	-3.27   	2.82    	22.65   	4.03    	-       	
4.84    	-36.32  	0.62    	128.72  	-3.27   	2.82    	23.11   	4.10    	-       	
4.90    	-35.57  	0.54    	124.86  	-3.27   	2.82    	23.62   	4.07    	-       	
4.97    	-36.67  	0.62    	128.59  	-3.27   	2.82    	24.10   	3.99    	-       	
5.03    	-52.64  	3.15    	142.00  	-3.27   	2.82    	24.60   	3.92    	-       	
5.09    	-52.52  	2.22    	121.84  	-3.27   	2.82    	25.08   	4.10    	-       	
5.15    	-52.50  	1.22    	120.05  	-3.27   	2.82    	25.58   	4.09    	-       	
5.21    	-52.63  	1.72    	120.14  	-3.27   	2.82    	26.07   	4.08    	-       	
5.27    	-52.50  	1.12    	119.19  	-3.27   	2.82    	26.55   	4.00    	-       	
5.34    	-52.61  	1.37    	115.36  	-3.27   	2.82    	27.04   	3.88    	-       	
5.40    	-24.00  	2.32    	59.96   	-3.27   	2.82    	27.62   	3.98    	-       	
5.48    	-50.89  	1.62    	100.49  	-3.28   	2.82    	28.07   	3.96    	-       	
5.54    	-50.58  	1.57    	100.70  	-3.28   	2.82    	28.68   	3.90    	-       	
5.61    	-50.58  	1.72    	101.57  	-3.28   	2.82    	29.21   	3.86    	-       	
5.67    	-50.58  	1.85    	101.57  	-3.28   	2.82    	29.76   	3.81    	-       	
5.73    	-48.94  	1.47    	100.96  	-3.28   	2.82    	30.25   	3.67    	-       	
5.79    	-45.39  	2.72    	113.74  	-3.28   	2.82    	30.74   	3.49    	-       	
5.86    	-52.63  	2.58    	126.94  	-3.28   	2.82    	31.21   	3.52    	-       	
5.92    	-45.48  	2.90    	113.51  	-3.28   	2.82    	31.71   	3.46    	-       	
5.98    	-52.59  	2.56    	127.90  	-3.28   	2.82    	32.18   	3.41    	-       	
6.04    	-44.47  	3.98    	115.35  	-3.28   	2.82    	32.69   	3.32    	-       	
6.11    	-45.08  	3.32    	118.22  	-3.29   	2.82    	33.16   	3.25    	-       	
6.17    	-45.79  	3.89    	114.40  	-3.29   	2.82    	33.75   	3.27    	-       	
6.23    	0.00    	0.00    	0.00    	-3.29   	2.82    	34.21   	0.00    	-       	
6.29    	-45.71  	4.82    	115.27  	-3.29   	2.82    	34.72   	3.13    	-       	
6.37    	-43.78  	3.82    	116.67  	-3.30   	2.82    	35.20   	3.06    	-       	
