seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	-7.46   	2.23    	11.89   	-3.21   	2.82    	0.62    	2.99    	-       	
0.18    	-6.96   	2.04    	11.89   	-3.20   	2.82    	0.62    	3.02    	-       	
0.24    	-6.96   	2.12    	11.89   	-3.20   	2.82    	0.62    	3.06    	-       	
0.32    	-6.92   	2.26    	11.89   	-3.20   	2.82    	0.62    	3.10    	-       	
0.38    	-6.59   	2.17    	11.95   	-3.20   	2.82    	0.62    	3.05    	-       	
0.45    	0.00    	0.00    	0.00    	-3.20   	2.82    	0.62    	3.06    	-       	
0.52    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	2.94    	-       	
0.59    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.09    	-       	
0.65    	8.73    	1.42    	20.60   	-3.18   	2.82    	0.62    	3.14    	-       	
0.73    	8.73    	1.27    	19.18   	-3.17   	2.82    	0.62    	3.20    	-       	
0.81    	2.84    	2.25    	10.08   	-3.16   	2.82    	0.62    	3.12    	-       	
0.90    	3.71    	2.44    	9.79    	-3.15   	2.82    	0.61    	3.06    	-       	
0.97    	3.47    	2.45    	9.86    	-3.14   	2.82    	0.61    	3.08    	-       	
1.04    	3.43    	2.46    	9.87    	-3.14   	2.82    	0.61    	3.12    	-       	
1.12    	3.31    	2.44    	9.91    	-3.15   	2.82    	0.61    	3.12    	-       	
1.20    	3.43    	2.42    	9.87    	-3.15   	2.82    	0.61    	3.07    	-       	
1.26    	3.37    	2.43    	9.89    	-3.15   	2.82    	0.61    	3.12    	-       	
1.34    	3.55    	2.43    	9.84    	-3.16   	2.82    	0.62    	3.13    	-       	
1.41    	8.73    	1.48    	20.38   	-3.16   	2.82    	0.62    	3.17    	-       	
1.49    	0.00    	0.00    	0.00    	-3.17   	2.82    	0.62    	3.14    	-       	
1.55    	0.00    	0.00    	0.00    	-3.18   	2.82    	0.62    	3.17    	-       	
1.62    	0.00    	0.00    	0.00    	-3.18   	2.82    	0.62    	3.22    	-       	
1.69    	0.00    	0.00    	0.00    	-3.18   	2.82    	0.62    	3.23    	-       	
1.75    	0.00    	0.00    	0.00    	-3.18   	2.82    	0.62    	3.24    	-       	
1.82    	0.00    	0.00    	0.00    	-3.18   	2.82    	0.62    	3.23    	-       	
1.89    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.20    	-       	
1.95    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.19    	-       	
2.02    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.19    	-       	
2.09    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.27    	-       	
2.16    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.26    	-       	
2.24    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.28    	-       	
2.31    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.30    	-       	
2.38    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.33    	-       	
2.44    	-7.18   	2.16    	11.89   	-3.19   	2.82    	0.62    	3.36    	-       	
2.51    	-7.61   	2.17    	11.89   	-3.19   	2.82    	0.63    	3.40    	-       	
2.57    	-7.58   	2.10    	11.89   	-3.20   	2.82    	0.63    	3.36    	-       	
2.64    	-7.66   	2.13    	11.89   	-3.20   	2.82    	0.63    	3.42    	-       	
2.71    	-7.56   	2.15    	11.89   	-3.20   	2.82    	0.63    	3.38    	-       	
2.77    	-7.37   	2.09    	11.89   	-3.20   	2.82    	0.63    	3.35    	-       	
2.83    	0.00    	0.00    	0.00    	-3.20   	2.82    	0.63    	3.29    	-       	
2.89    	0.00    	0.00    	0.00    	-3.20   	2.82    	0.62    	3.30    	-       	
2.96    	0.00    	0.00    	0.00    	-3.20   	2.82    	0.62    	3.31    	-       	
3.03    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.30    	-       	
3.10    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.30    	-       	
3.17    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.18    	-       	
3.26    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.32    	-       	
3.34    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.36    	-       	
3.41    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.38    	-       	
3.47    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.62    	3.40    	-       	
3.54    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.63    	3.42    	-       	
3.60    	3.37    	0.62    	35.27   	-3.19   	2.82    	0.63    	3.48    	-       	
3.68    	3.49    	0.62    	38.55   	-3.19   	2.82    	0.63    	3.48    	-       	
3.74    	3.63    	0.62    	39.61   	-3.19   	2.82    	0.63    	3.48    	-       	
3.81    	6.31    	0.62    	48.78   	-3.19   	2.82    	0.62    	3.45    	-       	
3.87    	8.72    	0.99    	47.29   	-3.19   	2.82    	0.62    	3.45    	-       	
3.94    	8.72    	1.03    	46.80   	-3.19   	2.82    	0.62    	3.45    	-       	
4.01    	8.72    	0.67    	47.05   	-3.19   	2.82    	0.62    	3.43    	-       	
4.08    	8.72    	0.78    	47.35   	-3.19   	2.82    	0.62    	3.43    	-       	
4.14    	7.71    	0.62    	43.92   	-3.19   	2.82    	0.63    	3.44    	-       	
4.22    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.63    	3.48    	-       	
4.28    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.63    	3.45    	-       	
4.38    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.63    	3.47    	-       	
4.44    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.63    	3.48    	-       	
4.51    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.63    	3.57    	-       	
4.57    	0.00    	0.00    	0.00    	-3.19   	2.82    	0.63    	3.49    	-       	
