seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.09    	-35.33  	17.38   	201.34  	-3.22   	2.80    	0.54    	4.67    	-       	
0.18    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.65    	gaze started: billboard_image_5	
0.26    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.63    	-       	
0.33    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.64    	-       	
0.40    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.65    	-       	
0.48    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.67    	-       	
0.57    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.76    	-       	
0.66    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.76    	-       	
0.74    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.80    	-       	
0.82    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.85    	-       	
0.91    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.90    	-       	
0.99    	2.74    	0.62    	43.44   	-3.22   	2.80    	0.54    	4.93    	-       	
1.08    	1.82    	0.60    	43.68   	-3.22   	2.80    	0.54    	4.90    	-       	
1.19    	2.69    	0.62    	45.71   	-3.22   	2.80    	0.54    	4.93    	-       	
1.30    	3.83    	0.62    	50.96   	-3.22   	2.80    	0.54    	4.94    	-       	
1.39    	3.95    	2.18    	9.75    	-3.22   	2.80    	0.54    	5.22    	-       	
1.50    	3.92    	2.23    	9.73    	-3.22   	2.80    	0.54    	5.12    	-       	
1.60    	3.95    	2.23    	9.73    	-3.22   	2.80    	0.54    	5.14    	-       	
1.69    	18.04   	1.90    	25.48   	-3.22   	2.80    	0.54    	5.17    	-       	
1.79    	4.73    	2.61    	9.51    	-3.21   	2.80    	0.54    	5.19    	-       	
1.99    	0.00    	0.00    	0.00    	-3.21   	2.80    	0.54    	4.93    	-       	
2.08    	3.77    	0.56    	97.99   	-3.21   	2.80    	0.54    	4.94    	-       	
2.16    	0.00    	0.00    	0.00    	-3.21   	2.80    	0.54    	4.90    	-       	
2.24    	0.00    	0.00    	0.00    	-3.21   	2.80    	0.54    	4.89    	-       	
2.33    	-30.79  	18.99   	546.89  	-3.21   	2.80    	0.54    	4.83    	-       	
2.41    	-26.43  	13.28   	240.71  	-3.21   	2.80    	0.54    	4.81    	gaze started: billboard_image_15	
2.49    	-26.30  	11.49   	220.18  	-3.21   	2.80    	0.54    	4.80    	-       	
2.58    	-26.30  	11.73   	216.80  	-3.21   	2.80    	0.54    	4.74    	-       	
2.66    	-7.45   	2.09    	11.89   	-3.22   	2.80    	0.54    	4.75    	-       	
2.73    	-7.36   	2.13    	11.89   	-3.22   	2.80    	0.54    	4.77    	-       	
2.83    	-7.36   	2.13    	11.89   	-3.22   	2.80    	0.54    	4.75    	-       	
2.91    	-7.34   	2.11    	11.89   	-3.22   	2.80    	0.54    	4.70    	-       	
2.98    	-7.08   	2.16    	11.89   	-3.22   	2.80    	0.54    	4.73    	-       	
3.06    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.62    	-       	
3.14    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.54    	4.68    	-       	
3.21    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.56    	4.71    	-       	
3.28    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.61    	4.73    	-       	
3.36    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.67    	4.75    	-       	
3.45    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.76    	4.80    	-       	
3.52    	0.00    	0.00    	0.00    	-3.22   	2.80    	0.91    	4.83    	-       	
3.61    	0.00    	0.00    	0.00    	-3.22   	2.80    	1.04    	4.85    	-       	
