seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.06    	3.34    	0.55    	98.69   	-3.21   	2.78    	0.57    	2.86    	-       	
0.13    	0.00    	0.00    	0.00    	-3.21   	2.78    	0.57    	2.87    	-       	
0.19    	4.43    	0.62    	111.93  	-3.21   	2.78    	0.57    	2.89    	-       	
0.27    	4.30    	0.62    	106.69  	-3.21   	2.78    	0.57    	2.87    	-       	
0.42    	0.00    	0.00    	0.00    	-3.21   	2.78    	0.57    	2.88    	-       	
0.48    	0.00    	0.00    	0.00    	-3.21   	2.78    	0.57    	2.90    	-       	
0.55    	0.00    	0.00    	0.00    	-3.21   	2.78    	0.57    	2.93    	-       	
0.63    	0.00    	0.00    	0.00    	-3.21   	2.78    	0.57    	2.99    	-       	
0.70    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.57    	3.09    	-       	
0.77    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.57    	3.09    	-       	
0.85    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.57    	3.09    	-       	
0.93    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.57    	3.09    	-       	
1.00    	0.00    	0.00    	0.00    	-3.21   	2.78    	0.57    	3.07    	-       	
1.07    	0.00    	0.00    	0.00    	-3.21   	2.78    	0.57    	3.08    	-       	
1.14    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.57    	3.09    	-       	
1.20    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.57    	3.13    	-       	
1.26    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.57    	3.18    	-       	
1.34    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.57    	3.31    	-       	
1.42    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.57    	3.31    	-       	
1.48    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.60    	3.31    	-       	
1.55    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.63    	3.29    	-       	
1.62    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.69    	3.27    	-       	
1.71    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.76    	3.27    	-       	
1.77    	0.00    	0.00    	0.00    	-3.20   	2.78    	0.89    	3.26    	-       	
1.84    	0.00    	0.00    	0.00    	-3.20   	2.78    	1.00    	3.25    	-       	
1.90    	0.00    	0.00    	0.00    	-3.20   	2.78    	1.14    	3.28    	-       	
1.96    	-6.87   	2.60    	11.89   	-3.20   	2.78    	1.27    	3.39    	-       	
2.04    	-6.83   	2.07    	11.89   	-3.20   	2.78    	1.43    	3.36    	-       	
2.11    	-6.83   	1.98    	11.89   	-3.21   	2.78    	1.65    	3.39    	-       	
2.17    	-6.85   	2.05    	11.89   	-3.21   	2.78    	1.85    	3.34    	-       	
2.23    	-37.62  	2.48    	167.44  	-3.21   	2.78    	2.04    	3.22    	-       	
2.29    	-35.54  	4.13    	202.50  	-3.21   	2.78    	2.27    	3.23    	-       	
2.35    	-31.86  	1.12    	173.22  	-3.21   	2.78    	2.50    	3.20    	-       	
2.41    	-33.08  	3.15    	202.50  	-3.21   	2.78    	2.74    	3.14    	-       	
2.48    	-29.70  	6.31    	202.50  	-3.21   	2.78    	3.00    	3.06    	-       	
2.54    	-38.13  	1.96    	164.83  	-3.21   	2.78    	3.28    	3.06    	-       	
2.60    	-21.41  	3.96    	58.97   	-3.21   	2.78    	3.57    	3.05    	-       	
2.66    	-22.13  	3.25    	59.63   	-3.21   	2.78    	3.88    	3.05    	-       	
2.73    	-21.76  	3.28    	60.04   	-3.22   	2.78    	4.19    	3.06    	-       	
2.80    	-21.66  	3.55    	60.84   	-3.21   	2.78    	4.59    	3.08    	-       	
2.86    	-22.42  	5.50    	55.80   	-3.21   	2.78    	4.98    	3.03    	-       	
2.92    	-23.11  	6.03    	57.78   	-3.21   	2.78    	5.37    	3.01    	-       	
2.99    	-22.75  	6.18    	57.72   	-3.21   	2.78    	5.73    	3.00    	-       	
3.04    	-22.62  	5.60    	57.11   	-3.21   	2.78    	6.15    	2.95    	-       	
3.11    	-22.59  	5.55    	57.24   	-3.21   	2.78    	6.52    	2.92    	-       	
