seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	0.00    	0.00    	0.00    	-3.25   	2.76    	0.60    	3.59    	-       	
0.14    	0.00    	0.00    	0.00    	-3.25   	2.76    	0.60    	3.62    	-       	
0.22    	0.00    	0.00    	0.00    	-3.25   	2.76    	0.60    	3.71    	-       	
0.29    	-7.80   	1.85    	11.91   	-3.25   	2.76    	0.60    	3.67    	-       	
0.38    	0.00    	0.00    	0.00    	-3.25   	2.76    	0.60    	3.68    	-       	
0.44    	0.00    	0.00    	0.00    	-3.25   	2.76    	0.60    	3.70    	-       	
0.50    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.71    	-       	
0.56    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.66    	-       	
0.62    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.63    	-       	
0.68    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.63    	-       	
0.74    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.64    	-       	
0.81    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.64    	-       	
0.87    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	0.00    	-       	
0.93    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	0.00    	-       	
1.00    	-24.21  	8.86    	198.53  	-3.26   	2.76    	0.60    	3.57    	-       	
1.07    	-26.70  	6.86    	202.50  	-3.26   	2.76    	0.60    	3.56    	-       	
1.15    	-33.49  	9.02    	202.50  	-3.26   	2.76    	0.60    	3.51    	-       	
1.22    	-32.09  	6.51    	202.50  	-3.26   	2.76    	0.60    	3.59    	-       	
1.30    	-33.41  	4.92    	202.50  	-3.26   	2.76    	0.60    	3.60    	-       	
1.36    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.60    	-       	
1.43    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.50    	-       	
1.50    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.49    	-       	
1.58    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.48    	-       	
1.65    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.52    	-       	
1.72    	-20.74  	0.62    	29.07   	-3.26   	2.76    	0.60    	3.58    	-       	
1.78    	-22.27  	0.62    	31.35   	-3.26   	2.76    	0.60    	3.58    	-       	
1.85    	-22.75  	0.62    	31.86   	-3.26   	2.76    	0.60    	3.60    	-       	
1.92    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.55    	-       	
1.99    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.55    	-       	
2.05    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.57    	-       	
2.11    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.53    	-       	
2.17    	-20.23  	0.62    	27.85   	-3.26   	2.76    	0.60    	3.63    	-       	
2.23    	-19.19  	0.62    	26.10   	-3.26   	2.76    	0.60    	3.61    	-       	
2.29    	-21.05  	0.62    	28.85   	-3.26   	2.76    	0.60    	3.61    	-       	
2.38    	-21.76  	0.62    	29.45   	-3.26   	2.76    	0.60    	3.62    	-       	
2.44    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.40    	-       	
2.51    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.44    	-       	
2.57    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.41    	-       	
2.63    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.45    	-       	
2.70    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.43    	-       	
2.77    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.47    	-       	
2.83    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.47    	-       	
2.89    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.47    	-       	
2.95    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.44    	-       	
3.01    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.38    	-       	
3.07    	-6.43   	2.03    	11.91   	-3.26   	2.76    	0.60    	3.45    	-       	
3.13    	-6.37   	1.97    	11.91   	-3.26   	2.76    	0.60    	3.41    	-       	
3.20    	-6.45   	2.01    	11.91   	-3.26   	2.76    	0.60    	3.40    	-       	
3.27    	0.00    	0.00    	0.00    	-3.26   	2.76    	0.60    	3.38    	-       	
