seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.08    	8.72    	0.65    	47.68   	-3.24   	2.85    	0.55    	2.65    	-       	
0.15    	0.00    	0.00    	0.00    	-3.24   	2.85    	0.55    	2.66    	-       	
0.22    	0.00    	0.00    	0.00    	-3.24   	2.85    	0.55    	2.72    	-       	
0.29    	0.00    	0.00    	0.00    	-3.24   	2.85    	0.55    	2.76    	-       	
0.35    	0.00    	0.00    	0.00    	-3.24   	2.85    	0.55    	2.83    	-       	
0.42    	0.00    	0.00    	0.00    	-3.24   	2.85    	0.55    	2.89    	-       	
0.48    	0.00    	0.00    	0.00    	-3.24   	2.85    	0.55    	2.93    	-       	
0.55    	0.00    	0.00    	0.00    	-3.24   	2.85    	0.55    	2.93    	-       	
0.61    	1.82    	0.61    	61.73   	-3.24   	2.85    	0.57    	2.93    	-       	
0.68    	2.12    	0.62    	61.14   	-3.24   	2.85    	0.60    	2.96    	-       	
0.75    	2.19    	0.62    	61.46   	-3.24   	2.85    	0.66    	2.99    	-       	
0.82    	3.08    	0.62    	56.74   	-3.24   	2.85    	0.73    	3.07    	-       	
0.88    	2.46    	0.62    	52.85   	-3.24   	2.85    	0.82    	3.08    	-       	
0.95    	2.49    	0.62    	51.01   	-3.24   	2.85    	0.92    	3.09    	-       	
1.02    	2.43    	0.62    	50.42   	-3.24   	2.85    	1.05    	3.14    	-       	
1.11    	2.38    	0.62    	51.83   	-3.24   	2.85    	1.20    	3.24    	-       	
1.18    	0.00    	0.00    	0.00    	-3.24   	2.85    	1.42    	3.30    	-       	
1.25    	0.00    	0.00    	0.00    	-3.24   	2.85    	1.60    	3.39    	-       	
1.31    	0.00    	0.00    	0.00    	-3.24   	2.85    	1.84    	3.38    	-       	
1.39    	0.00    	0.00    	0.00    	-3.24   	2.84    	2.05    	3.39    	-       	
1.45    	0.00    	0.00    	0.00    	-3.24   	2.84    	2.30    	3.35    	-       	
1.52    	0.00    	0.00    	0.00    	-3.25   	2.84    	2.54    	3.33    	-       	
1.58    	0.00    	0.00    	0.00    	-3.25   	2.84    	2.83    	3.27    	-       	
1.65    	-18.33  	0.62    	46.23   	-3.25   	2.84    	3.09    	3.18    	-       	
1.71    	-19.94  	0.62    	51.32   	-3.25   	2.84    	3.43    	3.20    	-       	
1.87    	-19.12  	0.62    	50.86   	-3.25   	2.85    	3.73    	3.16    	-       	
1.94    	-20.33  	0.62    	51.88   	-3.25   	2.85    	4.62    	3.19    	-       	
2.01    	-20.45  	0.62    	55.39   	-3.25   	2.85    	4.98    	3.24    	-       	
2.07    	-17.93  	0.54    	50.64   	-3.26   	2.85    	5.41    	3.18    	-       	
2.15    	-21.64  	0.62    	46.73   	-3.26   	2.85    	5.84    	3.23    	-       	
2.23    	-23.67  	0.62    	51.38   	-3.26   	2.85    	6.35    	3.25    	-       	
2.31    	-21.82  	0.62    	46.32   	-3.27   	2.85    	6.90    	3.23    	-       	
2.37    	-21.79  	0.62    	46.33   	-3.27   	2.84    	7.45    	3.24    	-       	
2.44    	-21.84  	0.62    	46.85   	-3.27   	2.84    	7.89    	3.23    	-       	
2.50    	-23.47  	0.62    	51.28   	-3.27   	2.84    	8.46    	3.22    	-       	
2.56    	-23.44  	0.62    	51.13   	-3.27   	2.85    	8.93    	3.17    	-       	
2.62    	0.00    	0.00    	0.00    	-3.26   	2.85    	9.43    	3.08    	-       	
2.70    	-19.03  	0.62    	68.90   	-3.26   	2.84    	9.93    	3.11    	-       	
2.76    	0.00    	0.00    	0.00    	-3.26   	2.84    	10.50   	3.09    	-       	
2.83    	0.00    	0.00    	0.00    	-3.26   	2.84    	10.99   	3.13    	-       	
2.89    	0.00    	0.00    	0.00    	-3.25   	2.84    	11.57   	3.11    	-       	
2.96    	0.00    	0.00    	0.00    	-3.25   	2.84    	12.06   	3.07    	-       	
3.03    	0.00    	0.00    	0.00    	-3.25   	2.84    	12.64   	3.12    	-       	
3.10    	0.00    	0.00    	0.00    	-3.25   	2.84    	13.13   	3.10    	-       	
3.16    	0.00    	0.00    	0.00    	-3.25   	2.84    	13.70   	3.09    	-       	
3.23    	0.00    	0.00    	0.00    	-3.25   	2.84    	14.20   	2.99    	-       	
3.31    	0.00    	0.00    	0.00    	-3.24   	2.84    	14.77   	2.99    	-       	
3.37    	0.00    	0.00    	0.00    	-3.24   	2.84    	15.40   	2.99    	-       	
3.44    	0.00    	0.00    	0.00    	-3.24   	2.84    	15.92   	2.99    	-       	
3.51    	4.01    	0.62    	66.80   	-3.24   	2.84    	16.46   	2.99    	-       	
3.57    	4.19    	0.62    	71.07   	-3.24   	2.84    	17.02   	3.02    	-       	
3.64    	4.01    	0.62    	71.10   	-3.24   	2.84    	17.49   	3.02    	-       	
3.70    	4.08    	0.62    	70.72   	-3.24   	2.84    	18.09   	3.03    	-       	
3.77    	3.77    	0.62    	69.32   	-3.24   	2.84    	18.58   	3.03    	-       	
3.83    	4.23    	0.62    	66.89   	-3.24   	2.84    	19.08   	3.01    	-       	
3.90    	4.52    	0.62    	69.11   	-3.24   	2.84    	19.59   	2.99    	-       	
3.96    	4.53    	0.62    	70.00   	-3.24   	2.84    	20.15   	3.02    	-       	
4.04    	0.00    	0.00    	0.00    	-3.24   	2.84    	20.64   	3.07    	-       	
4.10    	4.33    	0.62    	69.30   	-3.24   	2.84    	21.22   	3.07    	-       	
4.17    	4.34    	0.62    	69.93   	-3.24   	2.84    	21.70   	3.14    	-       	
4.23    	8.85    	2.01    	52.97   	-3.24   	2.84    	22.30   	3.21    	-       	
4.30    	10.22   	1.92    	56.93   	-3.24   	2.84    	22.79   	3.26    	-       	
4.38    	10.13   	1.87    	56.84   	-3.24   	2.84    	23.36   	3.26    	-       	
4.45    	10.04   	1.82    	56.80   	-3.24   	2.84    	23.94   	3.27    	-       	
4.51    	9.84    	1.82    	56.80   	-3.24   	2.84    	24.52   	3.28    	-       	
4.57    	9.76    	1.81    	56.79   	-3.24   	2.84    	25.00   	3.30    	-       	
4.63    	8.81    	1.99    	48.36   	-3.24   	2.84    	25.49   	3.41    	-       	
4.70    	8.72    	1.89    	48.84   	-3.24   	2.84    	25.98   	3.40    	-       	
4.76    	8.72    	1.83    	49.35   	-3.24   	2.84    	26.56   	3.38    	-       	
4.84    	8.72    	1.84    	49.43   	-3.24   	2.84    	27.04   	3.37    	-       	
4.91    	-35.59  	1.87    	202.50  	-3.24   	2.84    	27.63   	3.35    	-       	
4.99    	0.00    	0.00    	0.00    	-3.24   	2.84    	28.24   	3.44    	-       	
5.06    	0.00    	0.00    	0.00    	-3.25   	2.84    	28.88   	3.38    	-       	
5.14    	0.00    	0.00    	0.00    	-3.25   	2.84    	29.42   	3.41    	-       	
5.20    	0.00    	0.00    	0.00    	-3.25   	2.84    	30.03   	3.40    	-       	
5.26    	0.00    	0.00    	0.00    	-3.25   	2.84    	30.52   	3.35    	-       	
5.32    	0.00    	0.00    	0.00    	-3.25   	2.84    	31.00   	3.28    	-       	
5.39    	0.00    	0.00    	0.00    	-3.25   	2.84    	31.48   	3.22    	-       	
5.46    	-20.60  	0.62    	56.50   	-3.25   	2.84    	32.08   	3.13    	-       	
5.52    	-25.13  	0.62    	63.63   	-3.25   	2.84    	32.64   	3.17    	-       	
5.59    	-25.53  	0.62    	64.65   	-3.25   	2.84    	33.14   	3.18    	-       	
5.66    	-43.66  	1.69    	120.94  	-3.25   	2.84    	33.62   	3.31    	-       	
5.72    	-20.26  	0.79    	270.43  	-3.25   	2.84    	34.21   	3.25    	-       	
5.78    	0.00    	0.00    	0.00    	-3.25   	2.84    	34.68   	3.17    	-       	
5.84    	0.00    	0.00    	0.00    	-3.25   	2.84    	35.19   	3.22    	-       	
5.91    	0.00    	0.00    	0.00    	-3.24   	2.84    	35.68   	3.23    	-       	
5.98    	0.00    	0.00    	0.00    	-3.24   	2.84    	36.25   	3.24    	-       	
6.05    	0.00    	0.00    	0.00    	-3.24   	2.84    	36.75   	3.15    	-       	
6.11    	0.00    	0.00    	0.00    	-3.24   	2.84    	37.32   	3.12    	-       	
6.18    	0.00    	0.00    	0.00    	-3.24   	2.84    	37.84   	3.10    	-       	
6.24    	0.00    	0.00    	0.00    	-3.24   	2.84    	38.39   	3.06    	-       	
6.31    	0.00    	0.00    	0.00    	-3.24   	2.84    	38.88   	3.07    	-       	
6.37    	0.00    	0.00    	0.00    	-3.24   	2.84    	39.45   	3.09    	-       	
6.45    	0.00    	0.00    	0.00    	-3.24   	2.84    	39.93   	3.10    	-       	
6.52    	0.00    	0.00    	0.00    	-3.24   	2.84    	40.51   	3.12    	-       	
6.58    	0.00    	0.00    	0.00    	-3.24   	2.84    	41.07   	3.13    	-       	
6.64    	0.00    	0.00    	0.00    	-3.24   	2.84    	41.58   	3.16    	-       	
6.70    	0.00    	0.00    	0.00    	-3.24   	2.84    	42.07   	3.20    	-       	
6.76    	0.00    	0.00    	0.00    	-3.24   	2.84    	42.56   	3.22    	-       	
6.84    	0.00    	0.00    	0.00    	-3.24   	2.84    	43.04   	3.24    	-       	
6.90    	0.00    	0.00    	0.00    	-3.24   	2.84    	43.63   	3.28    	-       	
6.97    	6.09    	0.62    	97.79   	-3.24   	2.84    	44.13   	3.28    	-       	
7.03    	0.00    	0.00    	0.00    	-3.24   	2.84    	44.70   	3.29    	-       	
7.09    	0.00    	0.00    	0.00    	-3.24   	2.84    	45.17   	3.31    	-       	
7.15    	0.00    	0.00    	0.00    	-3.24   	2.84    	45.67   	3.31    	-       	
7.23    	0.00    	0.00    	0.00    	-3.24   	2.84    	46.17   	3.31    	-       	
7.29    	0.00    	0.00    	0.00    	-3.24   	2.84    	46.74   	3.31    	-       	
7.35    	0.00    	0.00    	0.00    	-3.24   	2.84    	47.21   	3.30    	-       	
7.41    	0.00    	0.00    	0.00    	-3.24   	2.84    	47.72   	3.29    	-       	
7.48    	6.64    	0.62    	98.03   	-3.24   	2.84    	48.21   	3.28    	-       	
7.56    	6.62    	0.53    	96.42   	-3.24   	2.84    	48.78   	3.25    	-       	
7.62    	0.00    	0.00    	0.00    	-3.24   	2.84    	49.41   	3.25    	-       	
7.69    	0.00    	0.00    	0.00    	-3.24   	2.84    	49.94   	3.26    	-       	
7.75    	0.00    	0.00    	0.00    	-3.24   	2.84    	50.42   	3.26    	-       	
7.81    	0.00    	0.00    	0.00    	-3.24   	2.84    	50.91   	3.26    	-       	
7.88    	0.00    	0.00    	0.00    	-3.24   	2.84    	51.43   	3.26    	-       	
7.94    	0.00    	0.00    	0.00    	-3.24   	2.84    	51.99   	3.22    	-       	
